ChangeSet	RunIndex	Tool	Size	Query	PhaseName	Iteration	MetricName	MetricValue
fixed	4	NMF	1	PosLength	recheck	1	rss	23000000
fixed	4	NMF	1	PosLength	repair	2	time	0
fixed	4	NMF	1	PosLength	repair	2	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	2	time	0
fixed	4	NMF	1	PosLength	recheck	2	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	2	rss	13000000
fixed	4	NMF	1	PosLength	repair	3	time	0
fixed	4	NMF	1	PosLength	repair	3	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	3	time	0
fixed	4	NMF	1	PosLength	recheck	3	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	3	rss	6000000
fixed	4	NMF	1	PosLength	repair	4	time	0
fixed	4	NMF	1	PosLength	repair	4	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	4	time	0
fixed	4	NMF	1	PosLength	recheck	4	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	4	rss	3000000
fixed	4	NMF	1	PosLength	repair	5	time	0
fixed	4	NMF	1	PosLength	repair	5	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	5	time	0
fixed	4	NMF	1	PosLength	recheck	5	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	5	rss	1000000
fixed	4	NMF	1	PosLength	repair	6	time	0
fixed	4	NMF	1	PosLength	repair	6	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	6	time	0
fixed	4	NMF	1	PosLength	recheck	6	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	6	rss	0
fixed	4	NMF	1	PosLength	repair	7	time	0
fixed	4	NMF	1	PosLength	repair	7	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	7	time	0
fixed	4	NMF	1	PosLength	recheck	7	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	7	rss	0
fixed	4	NMF	1	PosLength	repair	8	time	0
fixed	4	NMF	1	PosLength	repair	8	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	8	time	0
fixed	4	NMF	1	PosLength	recheck	8	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	8	rss	0
fixed	4	NMF	1	PosLength	repair	9	time	0
fixed	4	NMF	1	PosLength	repair	9	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	9	time	0
fixed	4	NMF	1	PosLength	recheck	9	memory	22396928000000
fixed	4	NMF	1	PosLength	recheck	9	rss	0
fixed	0	NMF	2	PosLength	read	0	time	469000000
fixed	0	NMF	2	PosLength	read	0	memory	21872640000000
fixed	0	NMF	2	PosLength	check	0	time	3000000
